funding_rounds,time_to_first_funding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,status,region,city,total_investment,Industry_Group,Founded_year
1.0,1799.0,592000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78,192,592000.0,38,2001
6.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2096,775000.0,14,2011
2.0,1913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,936,3281,2550000.0,5,2008
3.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,645,2187,525000.0,1,2012
1.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,600000.0,26,2013
1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,177,569,0.0,31,2014
1.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,256,1200000.0,38,2014
2.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,55,662,1250500.0,1,2010
1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,100000.0,28,2012
3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,400000.0,24,2010
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,1386731.0,28,2013
1.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,928,3268,148080.0,19,2007
2.0,1473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,31,274,344638.0,11,2006
1.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,40000.0,26,2012
1.0,-361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,253,852,1000000.0,26,2013
4.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3,700,2394,7545000.0,7,2009
1.0,1325.0,10500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,955,2625,10500000.0,26,2009
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,770,2383,0.0,24,2007
1.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,726,2528,371696.0,34,2010
2.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,475,1608,41157.0,1,2011
1.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,253,852,54068.0,38,2013
1.0,-339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,521,2825,300000.0,24,2014
1.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,1958,0.0,38,2011
1.0,3217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,936,3281,9600000.0,1,1999
1.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,521,1901,500000.0,31,2011
2.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,253,852,2100000.0,11,2011
1.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,890,3138,0.0,16,2013
1.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,726,398,40000.0,11,2012
1.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,381,1321,134250.0,38,2009
1.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,471,1601,0.0,26,2007
6.0,473.0,8000000.0,10000000.0,11000000.0,0.0,0.0,0.0,0.0,0,114,221,37535089.0,12,2006
1.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,0.0,19,2007
1.0,478.0,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,30000000.0,26,2006
2.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,646,2188,3650000.0,38,2007
2.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2096,600000.0,26,2010
5.0,415.0,15000000.0,16000000.0,30000000.0,60000000.0,0.0,0.0,0.0,2,72,182,134191580.0,26,2007
1.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,381,959,152842.0,7,2013
1.0,4842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,850,3031,2000000.0,24,2000
1.0,4994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,850,3031,0.0,38,1997
1.0,1410.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,955,561,2000000.0,33,2002
3.0,548.0,4781000.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0,519,1784,17440736.0,23,2007
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,1000000.0,19,2008
2.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2096,950000.0,23,2013
3.0,118.0,1446121.0,0.0,0.0,0.0,0.0,0.0,0.0,2,700,2394,3401479.0,24,2011
1.0,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,20203.0,31,2011
2.0,721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,700,2394,625000.0,26,2012
1.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,204,1619,1271300.0,23,2009
1.0,1372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,371,1284,4977547.0,5,2011
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,608,2104,30000.0,26,2010
1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,0.0,34,2012
1.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,998,3569,0.0,26,2013
2.0,679.0,3350673.0,0.0,0.0,0.0,0.0,0.0,0.0,0,770,2784,3450673.0,26,2012
1.0,1006.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,2,770,2820,12000000.0,12,2003
1.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,4000000.0,19,2009
3.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,2000000.0,36,2012
1.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,890,3138,0.0,16,2011
1.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,500000.0,32,2009
2.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,556,1849,668000.0,24,2011
1.0,1294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,890,3138,30000000.0,11,2011
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,3569,150000.0,1,2008
1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,253,852,100000.0,26,2009
3.0,858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,1906,18650000.0,38,2005
1.0,1217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,3083,4570840.0,28,2008
1.0,1229.0,360183.0,0.0,0.0,0.0,0.0,0.0,0.0,2,74,186,360183.0,31,2008
3.0,509.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2096,7650000.0,7,2010
11.0,989.0,0.0,30000000.0,25000000.0,39600000.0,20000000.0,0.0,0.0,2,646,1244,136415300.0,23,2005
1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,0.0,1,2014
1.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,74,186,0.0,17,2007
4.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,31,274,35000.0,26,2012
1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,291,1013,0.0,22,2011
9.0,1239.0,0.0,0.0,40000000.0,55000000.0,0.0,0.0,0.0,2,770,2003,301530839.0,15,2006
1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,100000.0,21,2013
2.0,536.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,7700000.0,35,2011
1.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,3569,0.0,8,2009
1.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,208,679,1100000.0,38,2012
2.0,486.0,2000000.0,0.0,1100000.0,0.0,0.0,0.0,0.0,2,436,225,3100000.0,8,2011
3.0,801.0,2000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0,770,2383,12000000.0,12,2006
1.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,166774.0,26,2011
6.0,440.0,0.0,9000000.0,8500000.0,0.0,0.0,0.0,0.0,2,114,3343,28660003.0,38,2007
1.0,2326.0,0.0,60000000.0,0.0,0.0,0.0,0.0,0.0,2,770,2003,60000000.0,38,2007
1.0,509.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,605,5000000.0,7,2006
1.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,676,2340,30000000.0,17,2012
6.0,2393.0,0.0,0.0,65000000.0,15000000.0,0.0,0.0,0.0,2,199,642,130000000.0,5,2004
1.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,811,2878,448615.0,31,2012
1.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,31,2012
3.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,57,2635,447496.0,22,2010
2.0,449.0,2950000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,997,3568,3500000.0,19,2007
2.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,698135.0,21,2011
1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,135,431,25000.0,11,2012
1.0,1198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,35000000.0,36,2011
2.0,1267.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,651,3271,2000000.0,24,2011
2.0,1162.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,584,1975,2300000.0,5,2011
1.0,3474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,1768,3214186.0,31,2005
5.0,2188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2293,10660000.0,12,2004
3.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,38,1445,4359346.0,38,2005
3.0,2247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,807,2866,8025000.0,38,2000
5.0,149.0,1137143.0,5400000.0,20000000.0,0.0,0.0,0.0,0.0,2,770,2784,27337143.0,31,2009
1.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,0.0,7,2014
1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,90,2520,0.0,7,2011
1.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,74,186,6000.0,34,2012
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,25000.0,38,2013
2.0,31.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,605,2083,6000000.0,7,2010
1.0,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,608,2104,0.0,22,2012
2.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,90,259,662152.0,38,2012
3.0,1760.0,1428124.0,0.0,0.0,0.0,0.0,0.0,0.0,2,955,3358,2205124.0,38,2007
1.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,426,3569,3000000.0,11,2013
2.0,1426.0,7861607.0,0.0,0.0,0.0,0.0,0.0,0.0,0,904,3194,7861607.0,28,2004
2.0,336.0,4300000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0,811,2878,24300000.0,26,2010
4.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,393,3073,3601000.0,23,2007
1.0,3294.0,2752400.0,0.0,0.0,0.0,0.0,0.0,0.0,2,381,959,2752400.0,38,2002
2.0,721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,608,2104,0.0,17,2008
1.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2383,0.0,17,2013
2.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,184,587,200000.0,23,2010
1.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,1400000.0,24,2012
1.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,557,1852,411712.0,7,2013
1.0,1219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,1958,1900000.0,28,2011
1.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,74,186,85000.0,24,2009
1.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,540000.0,22,2011
2.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,280000.0,38,2012
1.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,646,2535,125000.0,24,2012
1.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2844,4500000.0,7,2011
2.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,713,557,0.0,38,2007
1.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,800,3106,440000.0,38,2013
5.0,360.0,1000000.0,3500000.0,5600000.0,7500000.0,20000000.0,0.0,0.0,2,770,2612,37600000.0,31,2003
1.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,645,2187,0.0,28,2012
1.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,238,807,0.0,26,2011
1.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,806,1551,200000.0,24,2009
3.0,1658.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,9000000.0,7,2003
1.0,449.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,811,2878,1500000.0,8,2011
1.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2794,1050000.0,26,2014
1.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,407,350000.0,31,2012
1.0,3587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,7000000.0,22,2004
3.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,131,418,953545.0,18,2007
2.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,717,2885,600613.0,5,2009
1.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,579,1951,20000.0,7,2011
1.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,807,2866,82000.0,38,2011
1.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,39,2013
1.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,853,3046,1800000.0,22,2013
1.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,90,259,25000.0,8,2013
2.0,1440.0,6860880.0,25732000.0,0.0,0.0,0.0,0.0,0.0,2,947,3311,32592880.0,28,2009
1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,31,2013
1.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,55,149,0.0,23,2013
1.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,654,2229,10000.0,24,2011
1.0,1600.0,3780000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,700,2394,3780000.0,38,2002
1.0,775.0,7300000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,521,1797,7300000.0,6,2012
1.0,3585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,645,2187,0.0,24,2004
8.0,1591.0,16634937.0,35000000.0,40000000.0,80000000.0,96227868.0,0.0,0.0,2,770,2820,268412808.0,23,2005
5.0,-360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,790,2783,3600000.0,7,2011
1.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,790,2783,350000.0,26,2013
1.0,324.0,817000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,259,869,817000.0,38,2007
1.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,646,808,0.0,1,2012
1.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,748,2623,0.0,14,2013
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,199,642,250000.0,24,2012
1.0,1229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,798,2831,40000.0,31,2011
5.0,-1322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,229,1552,3500000.0,12,2014
1.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,145,3569,20000000.0,34,2008
6.0,-1269.0,10000000.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0,83,223,25073206.0,7,2009
1.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,955,3358,0.0,11,2012
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,605,2083,0.0,6,2011
1.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,770,2787,33500000.0,24,2012
1.0,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,557,1852,4040000.0,7,2006
2.0,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,884,1671,1262000.0,33,2007
1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,925,528,5000.0,1,2014
2.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,346,2900000.0,8,2012
3.0,0.0,4250000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2794,6825000.0,8,2011
2.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,135,431,91220.0,1,2012
1.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,642,2224,20000.0,1,2012
3.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,294,1021,0.0,1,2012
1.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,485,153068.0,1,2012
2.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,1950000.0,1,2011
1.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,40000.0,28,2014
2.0,1044.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,468,60075000.0,5,2007
4.0,869.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,770,2612,110500000.0,23,2007
2.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,200000.0,38,2011
1.0,3036.0,0.0,0.0,46400000.0,0.0,0.0,0.0,0.0,2,556,1849,46400000.0,23,2002
1.0,417.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,1768,1000000.0,37,2013
1.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,770,2784,750000.0,38,2008
1.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,955,1871,0.0,23,2014
1.0,4839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,557,1852,3860000.0,19,1995
8.0,478.0,13300000.0,12654999.0,21000000.0,26000000.0,0.0,0.0,0.0,0,770,2003,142332152.0,23,2006
1.0,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,0.0,24,2009
2.0,1090.0,0.0,14000000.0,15000000.0,0.0,0.0,0.0,0.0,2,711,2445,29000000.0,26,2008
2.0,330.0,7000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0,114,439,15000000.0,38,2008
1.0,1703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,626,3559,6000000.0,38,2005
3.0,1453.0,0.0,18000000.0,0.0,0.0,0.0,0.0,0.0,2,770,1958,18300000.0,5,2006
1.0,2563.0,0.0,0.0,3600000.0,0.0,0.0,0.0,0.0,2,331,1118,3600000.0,5,2005
1.0,5048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,763,2707,0.0,5,2000
1.0,459.0,4700000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,238,807,4700000.0,5,2012
2.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,6620000.0,1,2011
3.0,1453.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,788,2776,10795700.0,5,2006
3.0,894.0,7000000.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0,770,3083,24000000.0,38,2007
1.0,3378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,238,1210,5136706.0,33,2001
4.0,367.0,15000080.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,468,25078167.0,38,2009
1.0,5938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,713,3146,35000.0,31,1993
2.0,1196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,955,3358,10255000.0,38,2011
1.0,1808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,37,79,900000.0,22,2008
1.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,381,959,169000.0,19,2006
1.0,1460.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,55,149,4000000.0,38,2006
1.0,5310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,134,427,643300.0,38,1999
1.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50,135,200000.0,38,2011
2.0,329.0,6000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0,114,3424,21000000.0,38,2007
1.0,929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,729,2249,575000.0,38,2010
2.0,825.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,3,177,569,1550000.0,1,2010
2.0,771.0,0.0,0.0,1290000.0,0.0,0.0,0.0,0.0,0,309,1077,2550000.0,14,2004
1.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,37,79,4000000.0,38,2008
1.0,1155.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,708,2432,2600000.0,19,2010
4.0,0.0,3900000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,671,1746,14500000.0,38,2006
6.0,576.0,5959538.0,3798153.0,21858476.0,27500000.0,0.0,0.0,0.0,2,770,2787,76510586.0,38,2008
1.0,1569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,869,471,40000.0,11,2010
2.0,985.0,0.0,0.0,11500000.0,13000000.0,0.0,0.0,0.0,0,114,1807,24500000.0,38,2003
1.0,2102.0,1275277.0,0.0,0.0,0.0,0.0,0.0,0.0,2,603,1790,1275277.0,11,2006
2.0,1381.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,890,2018,3700000.0,22,2006
1.0,770.0,5700000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2820,5700000.0,38,2012
1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,705,2827,0.0,38,2013
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,515,1769,18628.0,22,2011
1.0,-293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,291,2675,0.0,31,2011
1.0,5369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,114,468,0.0,38,1998
2.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,229,758,4000000.0,38,2006
1.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,500000.0,35,2013
1.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,890,2576,1000000.0,1,2008
4.0,720.0,12000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0,770,3083,29288979.0,38,2002
1.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2096,0.0,38,2005
1.0,8026.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,3,756,2660,3000000.0,5,1990
2.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,955,1940,3911750.0,38,2010
1.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,216510.0,36,2010
1.0,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,754,303,625000.0,23,2012
1.0,428.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,770,2003,6000000.0,38,2010
1.0,-63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,790,2783,0.0,38,2013
2.0,1634.0,0.0,13600000.0,0.0,0.0,0.0,0.0,0.0,2,720,220,17600000.0,38,2002
2.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,393,1388,3300000.0,24,2013
1.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,713,2448,0.0,38,2014
4.0,1358.0,2000000.0,11400000.0,0.0,0.0,0.0,0.0,0.0,0,770,936,38764000.0,38,2002
1.0,2416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,81216295.0,38,2008
1.0,1190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,853,3046,0.0,23,2011
9.0,599.0,49750000.0,25000000.0,5000000.0,40000000.0,0.0,0.0,0.0,2,955,273,129642925.0,38,2008
1.0,2475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,819,2902,76900.0,28,2005
1.0,1438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,684,2356,646950.0,38,2008
4.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55,531,9812794.0,23,2007
1.0,955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,1500000.0,12,2010
1.0,1451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,215000.0,31,2010
4.0,2998.0,0.0,4500000.0,8000000.0,0.0,0.0,0.0,0.0,2,770,1672,13950000.0,38,2001
2.0,5309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,588,2754,1092505.0,34,1999
1.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,363,1262,30000.0,26,2013
1.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,319,1280,480741.0,7,2002
1.0,1784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,494,1669,5146400.0,41,2009
1.0,3517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,221,885418.0,5,2000
1.0,768.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,823,2928,3500000.0,24,2012
1.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,3569,0.0,7,2010
1.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,711,1866,25000000.0,38,2010
1.0,2954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,853,3046,212000.0,38,2002
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,3569,1150000.0,38,2010
1.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,36,2550000.0,38,2008
8.0,360.0,5000000.0,13500000.0,10000000.0,13000000.0,21500000.0,7000000.0,0.0,2,114,346,70800000.0,1,2005
2.0,1498.0,7700000.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0,770,1061,24700000.0,8,2002
10.0,569.0,3500000.0,12000000.0,34000000.0,0.0,0.0,0.0,0.0,2,807,235,83302652.0,36,2005
